100.92557249432368600565284670,0.0000000000000000000000000000,674.07,100.92557249432368600565284670,99.12295169903531049621474173,-1,1,0,-5
100.10803785324737249893130303,0.0000000000000000000000000000,674.07,100.10803785324737249893130303,102.6413062692088337881153936,-1,5,0,-2
103.56248746213409315233370696,0.0000000000000000000000000000,674.07,103.56248746213409315233370696,106.88360785866610502067520279,0,1,0,-3
105.65949667649116103802864909,0.0000000000000000000000000000,674.07,105.65949667649116103802864909,107.86853373782839015460522345,0,1,0,-2
110.91299377155831444411433293,0.0000000000000000000000000000,674.07,110.91299377155831444411433293,109.35299205514298250420430963,0,2,0,-3
103.61594873712594455016347971,0.0000000000000000000000000000,674.07,103.61594873712594455016347971,103.80670965021310435938168073,0,3,0,-1
102.22159274556063229291359747,0.0000000000000000000000000000,674.07,102.22159274556063229291359747,103.34336285140164543733634381,0,4,0,-2
101.64329233529274074096683312,0.0000000000000000000000000000,674.07,101.64329233529274074096683312,102.36313800802563061961800946,1,2,0,-4
111.30710687127217321218756889,0.0000000000000000000000000000,674.07,111.30710687127217321218756889,108.67752383155511802210268911,1,2,0,-2
105.77455953540522116222042334,0.0000000000000000000000000000,674.07,105.77455953540522116222042334,103.54522132997070544532227672,1,2,0,0
104.90337062710256828213207871,0.0000000000000000000000000000,674.07,104.90337062710256828213207871,102.92755318942206608470573146,1,4,0,-4
100.21292961158608526934108355,0.0000000000000000000000000000,674.07,100.21292961158608526934108355,103.11367533387936788478182369,1,4,0,-3
107.76281779524349453463803673,0.0000000000000000000000000000,674.07,107.76281779524349453463803673,107.49607577970233149618364519,2,3,0,-4
113.06802329069955816053800097,0.0000000000000000000000000000,674.07,113.06802329069955816053800097,110.48744653221068345937365482,2,4,0,-5
104.01360190691671321295309904,0.0000000000000000000000000000,674.07,104.01360190691671321295309904,99.24198088433927798225147914,2,4,0,-1
111.62313404321167093618875403,0.0000000000000000000000000000,674.07,111.62313404321167093618875403,108.93896219854699061712193304,3,4,0,-3
105.03162006774559831647431847,0.0000000000000000000000000000,674.07,105.03162006774559831647431847,101.38260089303203929024935836,3,4,0,2
113.03244732090659457164718074,0.0000000000000000000000000000,674.07,113.03244732090659457164718074,107.22944289143734483604112264,3,5,0,2
107.98668294478151896573588091,0.0000000000000000000000000000,674.07,107.98668294478151896573588091,102.45372301594431520125970384,4,5,0,1
100.75020258231684533215953423,0.0000000000000000000000000000,674.07,100.75020258231684533215953423,98.4208082364552381821393629,4,5,0,2
